x,y,Record_ID,Name,Address,Additonal_Address,City,State,ZIP,Zip4,County,Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId
-9369676.381,3989458.5652551,323287,QUIKTRIP 747,2776 Panola Rd,,Lithonia,GA,30058,4836,DEKALB,Convenience Store,33.70649,-84.169235,,,13725
-9379272.677,3968947.49879634,323336,Walmart 745,5600 N Henry Blvd,,Stockbridge,GA,30281,3246,HENRY,Super Store,33.553074,-84.25544,,,13753
-9377810.162,4003514.52301795,397532,Fatma Halal Meat & Grocery LLC,926 Montreal Rd,Ste 1A,Clarkston,GA,30021,1393,DEKALB,Grocery Store,33.811466,-84.242302,,,13777
-9396233.983,3986263.50822956,325897,KROGER  364,2685 Metropolitan Pkwy SW,,Atlanta,GA,30315,7900,FULTON,Super Store,33.68261,-84.407806,,,13877
-9425121.279,3993196.75870013,397766,PUBLIX  0730,2675 Lee Rd,,Lithia Springs,GA,30122,3356,DOUGLAS,Supermarket,33.734421,-84.667305,,,13905
-9379005.065,3993606.23914718,265039,CVS Pharmacy 4684,4037 Glenwood Rd,,Decatur,GA,30032,4616,DEKALB,Other,33.73748,-84.253036,,,13926
-9387931.219,4034559.335955,326033,Walmart Supercenter 1578,970 Mansell Rd,,Roswell,GA,30076,1506,FULTON,Super Store,34.042866,-84.333221,,,13945
-9367677.194,4057810.65133259,397908,INGLES MARKETS  438,436 Canton Rd,,Cumming,GA,30040,2002,FORSYTH,Supermarket,34.215763,-84.151276,,,14000
-9405225.592,4016714.36235092,320261,Walmart 1181,1785 COBB PKWY S,,MARIETTA,GA,30060,    ,COBB,Super Store,33.909931,-84.488579,,,14092
-9405113.493,3987191.29449126,321469,KROGER STORE 462,3030 HEADLAND DR SW,,ATLANTA,GA,30311,    ,FULTON,Super Store,33.689545,-84.487572,,,14119
-9414771.684,4006713.44841049,457065,KROGER 464,4875 FLOYD RD SW,,MABLETON,GA,30126,    ,COBB,Super Store,33.835339,-84.574333,,,14298
-9400125.49,3959382.55100532,371667,Walmart 594,125 PAVILION PKWY,,FAYETTEVILLE,GA,30214,    ,FAYETTE,Super Store,33.481438,-84.442764,,,14530
-9407442.297,4022128.7365456,457254,DOLLAR GENERAL 6034,1462 Roswell Rd,,Marietta,GA,30062,3670,COBB,Other,33.950287,-84.508492,,,14567
-9359335.357,4044653.53582686,320698,PUBLIX 596,5885 CUMMING HIGHWAY,,BUFORD,GA,30518,    ,GWINNETT,Supermarket,34.11797,-84.07634,,,14586
-9388212.412,4032625.35815922,321770,CVS Pharmacy 3125,895 Holcomb Bridge Rd,,Roswell,GA,30076,1954,FULTON,Other,34.028469,-84.335747,,,14631
-9366261.321,3952791.59579847,321771,DOLLAR GENERAL  4882,1440 S Zack Hinton Pkwy,,McDonough,GA,30253,3356,HENRY,Other,33.432041,-84.138557,,,14637
-9393118.818,4012776.21007037,458760,CVS Pharmacy 5411,4600 Roswell Rd,,Atlanta,GA,30342,3047,FULTON,Other,33.880566,-84.379822,,,14839
-9385698.484,3993768.08098271,499501,PUBLIX  0783,2235 Glenwood Ave SE,,Atlanta,GA,30316,2319,DEKALB,Supermarket,33.738689,-84.313164,,,14899
-9401770.569,3952608.98597675,499546,PUBLIX 1087,840 Glynn St S,,Fayetteville,GA,30214,2001,FAYETTE,Supermarket,33.430672,-84.457542,,,14930
-9376769.77,3969185.00086003,361574,PUBLIX  0092,250 E Atlanta Rd,,Stockbridge,GA,30281,3414,HENRY,Supermarket,33.554852,-84.232956,,,15055
-9386967.303,4014115.82091741,438655,PUBLIX  601,3435 Ashford Dunwoody Rd NE,,Atlanta,GA,30319,2546,DEKALB,Supermarket,33.890556,-84.324562,,,15162
-9392780.741,4020214.30724098,442899,PUBLIX 0468,6615 Roswell Rd NE,,Atlanta,GA,30328,3103,FULTON,Supermarket,33.93602,-84.376785,,,15250
-9370322.702,3952727.03509406,515285,DOLLAR GENERAL  9690,1030 Regency Plaza Blvd,,McDonough,GA,30253,6668,HENRY,Other,33.431557,-84.175041,,,15282
-9403403.849,3977467.90528937,1641391,Shell Food Mart,5084 Old National Hwy,,Atlanta,GA,30349,3342,FULTON,Convenience Store,33.616837,-84.472214,,,15354
-9391457.598,3973974.82337638,437803,Food Depot 29,792 Morrow Rd,,Forest Park,GA,30297,3229,CLAYTON,Supermarket,33.590702,-84.364899,,,15539
-9366626.561,3962577.77472408,413415,Kroger 633,2000 Highway 155 N,,McDonough,GA,30252,4802,HENRY,Super Store,33.505375,-84.141838,,,15632
-9394889.577,3985930.67395328,414337,75 FARMERS MARKET,230 Cleveland Ave SW,,Atlanta,GA,30315,8208,FULTON,Supermarket,33.680122,-84.395729,,,15701
-9348421.816,3979732.72601227,439780,Salem Food Mart,2130 Salem Rd SE,,Conyers,GA,30013,1824,ROCKDALE,Convenience Store,33.633778,-83.978302,,,15759
-9365190.428,4036485.84885456,360204,PUBLIX 1091,7780 McGinnis Ferry Rd,,Suwanee,GA,30024,1622,FORSYTH,Supermarket,34.057205,-84.128937,,,15817
-9403789.348,4003381.2147599,1183822,Family Dollar 10676,2001 James Jackson Pkwy NW,,Atlanta,GA,30318,1012,FULTON,Other,33.810471,-84.475677,,,15920
-9380890.595,4026884.46365362,440894,CVS Pharmacy 2081,8430 Holcomb Bridge Rd,,Alpharetta,GA,30022,5317,FULTON,Other,33.985718,-84.269974,,,15968
-9393492.518,4006494.06576751,416747,PUBLIX 282,2900 PEACHTREE ROAD NW,,ATLANTA,GA,30305,    ,FULTON,Supermarket,33.833702,-84.383179,,,16230
-9374993,3957112.5125616,375243,TARGET STORE T-1461,1850 Jonesboro Rd,,McDonough,GA,30253,5960,HENRY,Super Store,33.464428,-84.216995,,,16313
-9425300.504,3964467.26614606,414790,BRADLEY'S BIG BUY INC,506 Center St,,Palmetto,GA,30268,1002,FULTON,Grocery Store,33.519527,-84.668915,,,16752
-9353979.665,4024527.35867808,414987,ALDI 76060,996 Duluth Hwy,,Lawrenceville,GA,30043,5319,GWINNETT,Supermarket,33.968159,-84.028229,,,16807
-9360809.672,4035701.71515785,418951,PUBLIX 615,1000 Peachtree Industrial Blvd,,Suwanee,GA,30024,    ,GWINNETT,Supermarket,34.051369,-84.089584,,,16844
-9408648.221,4040133.93594937,377911,DOLLAR GENERAL  8073,9740 Main St,Ste 150,Woodstock,GA,30188,3940,CHEROKEE,Other,34.084351,-84.519325,,,16942
-9369797.83,4029681.02787252,374245,KROGER 381,3455 PEACHTREE INDUSTRIAL BLVD,,DULUTH,GA,30096,    ,GWINNETT,Super Store,34.006546,-84.170326,,,16959
-9379862.114,4024546.82135953,474666,PUBLIX  0722,7736 Spalding Dr,,Norcross,GA,30092,4207,FULTON,Supermarket,33.968304,-84.260735,,,16971
-9432359.05,3995167.9942711,374317,KROGER  391,8501 Hospital Dr,,Douglasville,GA,30134,2414,DOUGLAS,Super Store,33.749146,-84.732323,,,16988
-9354582.682,4024272.33350445,415532,KROGER  374,2100 Riverside Pkwy,,Lawrenceville,GA,30043,5927,GWINNETT,Super Store,33.966259,-84.033646,,,16990
-9396553.359,3970369.24468013,328746,Walmart 787,7050 Highway 85,,Riverdale,GA,30274,2981,CLAYTON,Super Store,33.563717,-84.410675,,,17039
-9410320.574,3988074.73431766,505194,DOLLAR GENERAL 8143,4465 Campbellton Rd SW,,Atlanta,GA,30331,6500,FULTON,Other,33.696148,-84.534348,,,17195
-9404659.978,4040647.12178226,505458,PUBLIX  636,12165 Highway 92,,Woodstock,GA,30188,4298,CHEROKEE,Supermarket,34.088169,-84.483498,,,17216
-9380549.178,3988643.79488657,1654458,Lucky Chevron,3690 Flat Shoals Rd,,Decatur,GA,30034,1632,DEKALB,Convenience Store,33.700401,-84.266907,,,17285
-9369659.46,3988864.30841237,329908,Walmart S/C 1340,5401 FAIRINGTON RD,,LITHONIA,GA,30038,    ,DEKALB,Super Store,33.702049,-84.169083,,,17330
-9390576.838,4040311.22304326,328858,KROGER 415,12460 CRABAPPLE RD,Ste 300,ALPHARETTA,GA,30004,    ,FULTON,Super Store,34.08567,-84.356987,,,17349
-9365550.546,4023769.01106357,403683,QUIKTRIP 746,3495 Satellite Blvd,,Duluth,GA,30096,4644,GWINNETT,Convenience Store,33.962509,-84.132172,,,17513
-9378583.053,4021010.79538044,403841,QUIKTRIP 735,3229 Peachtree Corners Cir,,Norcross,GA,30092,3609,GWINNETT,Convenience Store,33.941956,-84.249245,,,17528
-9373195.078,4016041.56847021,504000,KROGER 389,6050 SINGLETON RD,,NORCROSS,GA,30093,    ,GWINNETT,Super Store,33.904915,-84.200844,,,17591
-9405474.391,4015526.80594575,328089,QUIKTRIP 768,2180 Windy Hill Rd SE,,Smyrna,GA,30080,2263,COBB,Convenience Store,33.901077,-84.490814,,,17677
-9403024.138,3973866.31220741,502211,KROGER  471,6055 Old National Hwy,,College Park,GA,30349,4325,FULTON,Super Store,33.58989,-84.468803,,,17736
-9404947.85,3955080.66554948,502245,Walgreens 17189,975 Highway 54 W,,Fayetteville,GA,30214,4500,FAYETTE,Other,33.4492,-84.486084,,,17741
-9381388.304,4001136.24182888,502337,KROGER  459,2875 N Decatur Rd,,Decatur,GA,30033,5911,DEKALB,Super Store,33.793713,-84.274445,,,17753
-9343899.239,4012798.2004135,329339,PUBLIX 0789,2715 LOGANVILLE HWY,,LOGANVILLE,GA,30017,    ,GWINNETT,Supermarket,33.88073,-83.937675,,,17882
-9423264.693,4032774.45500233,504660,ALDI 76051,3076 Cobb Pkwy NW,,Kennesaw,GA,30152,6502,COBB,Supermarket,34.029579,-84.650627,,,17963
-9394180.472,4029544.19134399,518655,Kroger 497,900 Marietta Hwy,,Roswell,GA,30075,4733,FULTON,Super Store,34.005527,-84.389359,,,18054
-9416471.198,3953982.83208593,518814,KROGER  422,1017 N Peachtree Pkwy,,Peachtree City,GA,30269,4210,FAYETTE,Super Store,33.440971,-84.5896,,,18072
-9351678.913,4013568.55953598,520251,Walmart Supercenter 1720,1550 Scenic Hwy N,,Snellville,GA,30078,2130,GWINNETT,Super Store,33.886475,-84.007561,,,18255
-9380877.014,4031764.12699852,520667,Publix 469,9925 Haynes Bridge Rd,,Johns Creek,GA,30022,    ,FULTON,Supermarket,34.022057,-84.269852,,,18297
-9402185.902,4026020.44406064,477529,QuikTrip 749,3110 Roswell Rd,,Marietta,GA,30062,5557,COBB,Convenience Store,33.979282,-84.461273,,,18557
-9402779.569,4033490.81865588,519374,KROGER  657,2960 Shallowford Rd,Ste 199,Marietta,GA,30066,3093,COBB,Super Store,34.034912,-84.466606,,,18562
-9418968.985,4035453.15765601,475081,PUBLIX 1077,2090 Baker Rd NW,,Kennesaw,GA,30144,4600,COBB,Supermarket,34.049519,-84.612038,,,18567
-9384718.316,4000596.02961576,517421,PUBLIX  0723,2155 N Decatur Rd,,Decatur,GA,30033,5307,DEKALB,Supermarket,33.78968,-84.304359,,,18601
-9388596.241,3975240.14969482,517610,KROGER  492,5664 Jonesboro Rd,,Lake City,GA,30260,3808,CLAYTON,Super Store,33.60017,-84.339195,,,18620
-9396736.813,3971762.03890658,519808,DOLLAR GENERAL 2498,6620 Highway 85,,Riverdale,GA,30274,2347,CLAYTON,Other,33.574142,-84.412323,,,18880
-9390705.968,4062774.04309294,515797,KROGER  408,8020 Cumming Hwy,,Canton,GA,30115,9337,CHEROKEE,Super Store,34.252625,-84.358147,,,18979
-9423977.249,4032908.77815273,541233,Walmart S/C 3471,3105 Cobb Pkwy NW,,Kennesaw,GA,30152,1013,COBB,Super Store,34.030579,-84.657028,,,19155
-9387477.703,4005635.20370821,482009,QUIKTRIP 723,2375 N Druid Hills Rd NE,,Atlanta,GA,30329,3126,DEKALB,Convenience Store,33.827293,-84.329147,,,19161
-9379018.758,3993995.38627051,346795,WAYFIELD FOODS 16,1757 Columbia Dr,,Decatur,GA,30032,4618,DEKALB,Super Store,33.740387,-84.253159,,,19222
-9381390.753,4012708.09390987,482149,QuikTrip 709R,2805 Chamblee Tucker Rd,,Atlanta,GA,30341,3914,DEKALB,Convenience Store,33.880058,-84.274467,,,19291
-9370920.599,4004366.12472093,345227,Chevron Food Mart,5095 Stone Mill Way,,Stone Mountain,GA,30083,1613,DEKALB,Convenience Store,33.817822,-84.180412,,,19415
-9407763.231,4054609.20304113,540258,PUBLIX  1064,120 Prominence Point Pkwy,,Canton,GA,30114,9008,CHEROKEE,Supermarket,34.191978,-84.511375,,,19680
-9375457.647,3963441.5725482,481341,PUBLIX 0547,909 Eagles Landing Pkwy,Ste 300,Stockbridge,GA,30281,6398,HENRY,Supermarket,33.511845,-84.221169,,,19700
-9404236.964,4025689.13755366,543151,PUBLIX 280,1050 E Piedmont Rd,Ste 130,Marietta,GA,30062,4744,COBB,Supermarket,33.976814,-84.479698,,,19955
-9395675.159,3982615.16437464,1591194,Tienda Y Carniceria Santacruz,421 N Central Ave,,Atlanta,GA,30354,1602,FULTON,Grocery Store,33.655334,-84.402786,,,19971
-9401059.794,4004733.52812893,431755,CVS Pharmacy 4661,2555 Bolton Rd NW,,Atlanta,GA,30318,1322,FULTON,Other,33.820564,-84.451157,,,20057
-9397065.539,4025592.88864121,432188,PUBLIX 0155,1100 JOHNSON FERRY ROAD,,MARIETTA,GA,30068,    ,COBB,Supermarket,33.976097,-84.415276,,,20095
-9400641.01,3958038.49030615,388080,KROGER  315,134 Banks Xing,,Fayetteville,GA,30214,7308,FAYETTE,Super Store,33.471367,-84.447395,,,20305
-9364149.145,3988522.30016396,388413,DOLLAR GENERAL  3916,2922 Evans Mill Rd,,Lithonia,GA,30038,2415,DEKALB,Other,33.699493,-84.119583,,,20336
-9412848.083,4031391.01866511,389279,Walmart SUPERCENTER  937,2795 Chastain Meadows Pkwy,,Marietta,GA,30066,3361,COBB,Super Store,34.019279,-84.557053,,,20461
-9383237.21,4060927.6315898,390398,PUBLIX  0042,12424 Cumming Hwy,,Canton,GA,30115,7778,CHEROKEE,Supermarket,34.238914,-84.291054,,,20503
-9385409.721,3971398.2261634,430826,CVS Pharmacy 2088,6716 Mount Zion Blvd,,Morrow,GA,30260,    ,CLAYTON,Other,33.571419,-84.31057,,,20619
-9379804.339,3987562.83133586,428321,Quik Trip 736R,3975 Flat Shoals Pkwy,,Decatur,GA,30034,4153,DEKALB,Convenience Store,33.692322,-84.260216,,,20708
-9387214.432,4000405.56165254,428737,CVS Pharmacy 4720,1554 N Decatur Rd NE,,Atlanta,GA,30307,1016,FULTON,Other,33.788258,-84.326782,,,20863
-9367379.08,4024976.88797491,545352,Walmart Supercenter 2154,2635 Pleasant Hill Rd,,Duluth,GA,30096,1450,GWINNETT,Super Store,33.971508,-84.148598,,,20877
-9413408.577,3945390.26826606,391052,KROGER  388,564 Crosstown Rd,,Peachtree City,GA,30269,2916,FAYETTE,Super Store,33.376537,-84.562088,,,20912
-9418146,4009148.11393376,391144,WALGREENS  5811,4120 Austell Rd,,Austell,GA,30106,1841,COBB,Other,33.853504,-84.604645,,,20928
-9425185.845,3964544.71091246,429938,DOLLAR GENERAL  1492,592 Main St,,Palmetto,GA,30268,1237,FULTON,Other,33.520107,-84.667885,,,20955
-9390287.184,3998343.96844028,401471,PUBLIX  0724,1001 Ponce de Leon Ave NE,,Atlanta,GA,30306,4215,FULTON,Supermarket,33.772865,-84.354385,,,21031
-9374633.772,4037361.94966953,627456,Publix 515,11585 Jones Bridge Rd,Ste 500,Johns Creek,GA,30022,8173,FULTON,Supermarket,34.063725,-84.213768,,,21233
-9417233.848,4009395.16122325,627578,Food Depot 33,1355 E West Connector,,Austell,GA,30106,1351,COBB,Supermarket,33.855347,-84.596451,,,21285
-9415335.628,4014134.72946053,629688,DOLLAR GENERAL 8200,2561 Austell Rd SW,Ste 14,MARIETTA,GA,30008,    ,COBB,Other,33.890697,-84.579399,,,21297
-9393224.906,4017782.24908496,628934,WHOLE FOODS MARKET 10136,5930 Roswell Rd NE,,Atlanta,GA,30328,4908,FULTON,Super Store,33.917892,-84.380775,,,21393
-9374104.67,4017732.21272193,399747,Quik Trip 705,5795 Jimmy Carter Blvd,,Norcross,GA,30071,2930,GWINNETT,Convenience Store,33.917519,-84.209015,,,21592
-9384561.244,3996510.2345737,546407,Hop N Shop Food Store,710 E Lake Dr,,Decatur,GA,30030,4901,DEKALB,Convenience Store,33.759171,-84.302948,,,21712
-9372897.855,4021899.39603739,400009,CVS Pharmacy 2228,5304 Buford Hwy,,Norcross,GA,30071,2606,GWINNETT,Other,33.948578,-84.198174,,,21792
-9389931.407,4028058.83507838,627152,PUBLIX 514,8725 Roswell Rd,Ste G,Sandy Springs,GA,30350,    ,DEKALB,Supermarket,33.994465,-84.351189,,,21895
-9374609.949,4026642.67656314,410156,CVS Pharmacy 2108,5095 Peachtree Pkwy,,Norcross,GA,30092,2524,GWINNETT,Other,33.983917,-84.213554,,,22083
-9370112.976,3988292.69470117,566278,PUBLIX  0752,3045 Panola Rd,,Lithonia,GA,30038,2317,DEKALB,Supermarket,33.697777,-84.173157,,,22182
-9363134.246,4015777.47818346,566891,Walmart STORE 1373,4004 Lawrenceville Hwy NW,,Lilburn,GA,30047,2820,GWINNETT,Super Store,33.902946,-84.110466,,,22238
-9388522.325,3958158.06280411,410616,KROGER STORE  413,10375 Tara Blvd,,Jonesboro,GA,30236,6536,CLAYTON,Super Store,33.472263,-84.338531,,,22259
-9409264.041,3976812.64620706,1636168,Quick Pick Food Mart 0,5245 Welcome All Rd SW,,Atlanta,GA,30349,2553,FULTON,Convenience Store,33.611935,-84.524857,,,22300
-9367243.159,4019538.62397821,406491,QUIKTRIP 714,1515 Beaver Ruin Rd,,Norcross,GA,30093,2802,GWINNETT,Convenience Store,33.930984,-84.147377,,,22354
-9412873.464,3951656.50035651,506320,PUBLIX  546,130 Peachtree East Shopping Ctr # 4,,Peachtree City,GA,30269,4045,FAYETTE,Supermarket,33.423531,-84.557281,,,22428
-9393348.136,3997989.49155863,506357,WALGREENS  6032,595 Piedmont Ave NE,Ste 100,Atlanta,GA,30308,2480,FULTON,Other,33.770218,-84.381882,,,22455
-9369520.088,4038026.19188302,407832,KROGER 434,3651 PEACHTREE PKWY,,SUWANEE,GA,30024,    ,GWINNETT,Super Store,34.068668,-84.167831,,,22663
-9400829.585,3955060.25282139,407871,Flash Foods LLC 274244,340 Lanier Ave E,,Fayetteville,GA,30214,2237,FAYETTE,Convenience Store,33.449047,-84.449089,,,22667
-9385408.83,4003786.90541488,565303,PUBLIX  0773,2969 N Druid Hills Rd NE,,Atlanta,GA,30329,3909,DEKALB,Supermarket,33.813499,-84.310562,,,22773
-9403994.955,4010359.00492999,563342,PUBLIX 536,2451 CUMBERLAND PKWY,,ATLANTA,GA,30339,    ,COBB,Supermarket,33.862537,-84.477524,,,22852
-9406969.189,4020166.67536029,394529,QuikTrip 719,640 Franklin Gtwy SE,,Marietta,GA,30067,7802,COBB,Convenience Store,33.935665,-84.504242,,,23124
-9404845.102,3955010.35519322,363448,Flash Foods LLC 2745124,973 W Hwy 54,,Fayetteville,GA,30214,    ,FAYETTE,Convenience Store,33.448673,-84.485161,,,23176
-9417100.487,4004014.94523797,394933,DOLLAR GENERAL 9612,1391 VETERANS MEMORIAL PKWY SU,,MABLETON,GA,30126,    ,COBB,Other,33.815201,-84.595253,,,23312
-9381384.853,4041396.78029384,303830,Walmart Supercenter 2941,5200 Windward Pkwy,,Alpharetta,GA,30004,3842,FULTON,Super Store,34.093746,-84.274414,,,23410
-9403231.415,4010787.59961005,304235,QUIKTRIP 729,2804 Paces Ferry Rd SE,,Atlanta,GA,30339,3717,COBB,Convenience Store,33.865734,-84.470665,,,23462
-9350461.857,3982282.03442979,306078,Walmart Supercenter 2475,1436 DOGWOOD DRIVE,,CONYERS,GA,30013,    ,ROCKDALE,Super Store,33.652843,-83.996628,,,23662
-9349801.955,4040281.51818975,362786,Walmart 1314,3795 Buford Dr,,Buford,GA,30519,4906,GWINNETT,Super Store,34.085449,-83.9907,,,23721
-9431846.869,3996851.40954557,363910,Flowers Bakery Outlet 157,5906 Highway 78,,DOUGLASVILLE,GA,30134,    ,DOUGLAS,Convenience Store,33.761719,-84.727722,,,23729
-9388360.133,3958384.66675552,362859,CVS Pharmacy 2281,10307 Tara Blvd,,Jonesboro,GA,30236,6553,CLAYTON,Other,33.473961,-84.337074,,,23764
-9423087.25,4038951.06219235,598279,CHEVRON FOOD MART,3453 Baker Rd NW,,Acworth,GA,30101,3019,COBB,Convenience Store,34.07555,-84.649033,,,24070
-9376000.33,4037024.13226104,1638082,Southern Steer Butcher,4620 Kimball Bridge Rd,Ste 5,Alpharetta,GA,30005,4505,FULTON,Specialty Store,34.061211,-84.226044,,,24301
-9411199.553,3971157.60567773,597178,Walmart Supercenter 855,4735 Jonesboro Rd,,Union City,GA,30291,1915,FULTON,Super Store,33.569618,-84.542244,,,24379
-9365596.41,4029844.99215595,523324,PUBLIX 585,2750 BUFORD HIGHWAY,,DULUTH,GA,30096,    ,GWINNETT,Supermarket,34.007767,-84.132584,,,24448
-9409864.498,4034030.9756144,366194,KROGER 365,3595 CANTON RD,,MARIETTA,GA,30066,    ,COBB,Super Store,34.038933,-84.530251,,,24472
-9382246.912,3992682.48586223,365064,Meat Masters,2064 Candler Rd,,Decatur,GA,30032,5557,DEKALB,Other,33.730579,-84.282158,,,24628
-9381095.2,3968602.47497917,367301,KROGER  369,3618 Highway 138 SE,,Stockbridge,GA,30281,4171,HENRY,Super Store,33.550491,-84.271812,,,24657
-9390888.532,4063060.10151466,1645771,Kwik Serv #18,8023 Cumming Hwy,,Canton,GA,30115,9380,CHEROKEE,Convenience Store,34.254749,-84.359787,,,24689
-9376879.308,3967663.49607421,595026,Food Depot 1,4709 N Henry Blvd,,Stockbridge,GA,30281,3524,HENRY,Supermarket,33.543461,-84.23394,,,24773
-9356933.527,4002629.35841919,1145307,Shell Annistown,4196 Annistown Rd,,Snellville,GA,30039,6929,GWINNETT,Convenience Store,33.804859,-84.054764,,,24822
-9374110.57,4014470.93125802,595201,QUIKTRIP 717,6182 S Norcross Tucker Rd,,Tucker,GA,30084,1258,GWINNETT,Convenience Store,33.893204,-84.209068,,,24908
-9389730.921,3991643.97122118,368818,KROGER STORE  488,1160 Moreland Ave SE,,Atlanta,GA,30316,3256,DEKALB,Super Store,33.72282,-84.349388,,,25080
-9389743.723,3991365.72038927,446600,DOLLAR GENERAL 8589,1241 Moreland Ave SE Ste A,,Atlanta,GA,30316,3190,FULTON,Other,33.720741,-84.349503,,,25125
-9364041.277,3942167.26639493,447285,INGLES MARKETS  495,4920 Bill Gardner Pkwy,,Locust Grove,GA,30248,3647,HENRY,Supermarket,33.352356,-84.118614,,,25186
-9365622.681,4053925.42021936,370186,TARGET STORE T-1394,1525 Market Place Blvd,,Cumming,GA,30041,7935,FORSYTH,Super Store,34.186897,-84.13282,,,25363
-9407346.228,4054764.24081309,630816,KROGER  402,4045 Marietta Hwy,,Canton,GA,30114,8317,CHEROKEE,Super Store,34.19313,-84.507629,,,25489
-9377197.014,3978000.21376614,630995,INGLES MARKETS 445,100 Fairview Rd,,Ellenwood,GA,30294,2723,HENRY,Supermarket,33.620819,-84.236794,,,25504
-9354997.125,4024477.6954344,631104,QuikTrip 759,1094 Duluth Hwy,,Lawrenceville,GA,30043,5215,GWINNETT,Convenience Store,33.967789,-84.037369,,,25514
-9391445.686,3964385.28207989,449220,DOLLAR GENERAL 3923,8657 Tara Blvd,,Jonesboro,GA,30236,3444,CLAYTON,Other,33.518913,-84.364792,,,25610
-9376417.332,3986158.89448901,632366,WALGREENS  6481,3584 Wesley Chapel Rd,,Decatur,GA,30034,5215,DEKALB,Other,33.681828,-84.22979,,,25821
-9352505.238,3974853.77476238,445038,CVS Pharmacy 4542,3481 Highway 20 SE,,Conyers,GA,30013,2862,ROCKDALE,Other,33.597279,-84.014984,,,25875
-9393175.703,3972917.15028634,445182,LITTLE GIANT FARMERS MARKET 615,399 Upper Riverdale Rd,,Jonesboro,GA,30236,1006,CLAYTON,Super Store,33.582787,-84.380333,,,25894
-9384141.681,3998750.68623452,448542,CVS Pharmacy 2367,225 W Ponce de Leon Ave,,Decatur,GA,30030,3270,DEKALB,Other,33.775902,-84.299179,,,25910
-9373989.12,4009594.08977355,602196,KROGER 482,4357 Lawrenceville Hwy,,Tucker,GA,30084,3773,DEKALB,Super Store,33.856831,-84.207977,,,26164
-9379333.792,4008385.29020973,602369,PUBLIX  691,2162 Henderson Mill Rd NE,,Atlanta,GA,30345,3762,DEKALB,Supermarket,33.847813,-84.255989,,,26185
-9416658.883,4009606.82453567,601226,QUIKTRIP 733,3964 Floyd Rd,,Austell,GA,30106,1510,COBB,Convenience Store,33.856926,-84.591286,,,26491
-9379834.062,3969159.48718689,601711,DOLLAR GENERAL 4030,5627 N Henry Blvd,SUITE #100,Stockbridge,GA,30281,    ,HENRY,Other,33.554661,-84.260483,,,26530
-9394938.001,3997312.17253417,684951,LUCKIE STREET GROCERY,388 Luckie St NW,,Atlanta,GA,30313,1723,FULTON,Convenience Store,33.76516,-84.396164,,,26582
-9366460.917,4054104.13373725,716867,PUBLIX  519,580 Atlanta Rd,,Cumming,GA,30040,2744,FORSYTH,Supermarket,34.188225,-84.14035,,,26922
